Date,Open,High,Low,Close,Adj Close,Volume
28-12-2022,116.25,118.150002,115.510002,115.620003,115.497459,19612500
01-02-2022,314.559998,319.660004,312.119995,319.0,318.661896,18023800
19-10-2023,319.880005,321.890015,311.75,312.809998,312.478455,18709200
06-11-2020,293.950012,294.600006,288.059998,293.410004,293.09903,13891000
07-01-2021,265.899994,271.609985,264.779999,268.73999,268.45517,15789800
21-01-2022,314.809998,318.309998,303.040009,303.170013,302.848694,28710700
02-08-2021,358.100006,359.399994,350.73999,351.950012,351.576996,13180400
07-11-2023,317.059998,321.0,315.119995,318.820007,318.482086,14055600
08-09-2021,380.160004,380.869995,374.790009,377.570007,377.16983,11067200
23-12-2020,266.890015,272.170013,266.230011,268.109985,267.825806,14329000
27-09-2022,137.919998,139.419998,134.119995,134.399994,134.257538,30826500
05-10-2022,138.240005,140.210007,134.779999,138.979996,138.832687,27979300
22-04-2021,301.329987,302.920013,296.040009,296.519989,296.205719,16375400
07-06-2021,329.480011,337.690002,328.929993,336.579987,336.223236,20136700
05-07-2022,158.139999,168.25,157.020004,168.190002,168.011734,28618600
28-05-2021,331.0,332.869995,328.329987,328.730011,328.381592,12037400
14-06-2023,271.890015,274.98999,268.320007,273.350006,273.060272,19175100
30-06-2023,284.76001,289.049988,284.420013,286.980011,286.675842,19676000
17-03-2023,200.559998,201.899994,195.429993,195.610001,195.402679,50141100
09-05-2023,231.460007,235.880005,231.080002,233.369995,233.12265,16865600
24-03-2021,291.0,291.720001,281.160004,282.140015,281.840973,18675000
08-03-2021,265.549988,265.579987,255.050003,255.309998,255.039398,18391800
08-02-2024,468.320007,470.589996,465.029999,470.0,469.501862,18815100
29-11-2023,339.690002,339.899994,330.779999,332.200012,331.847931,16024500
10-06-2021,330.790009,333.940002,328.549988,332.459991,332.107635,13240200
04-06-2020,229.559998,231.630005,224.610001,226.289993,226.050156,17041500
09-06-2022,194.279999,199.449997,183.679993,184.0,183.804977,23501600
23-03-2020,149.660004,152.309998,142.25,148.100006,147.943039,29830800
17-06-2021,330.48999,337.980011,330.149994,336.51001,336.153351,17794100
04-11-2020,281.0,288.940002,278.619995,287.380005,287.075409,35364400
24-06-2020,241.199997,243.220001,232.679993,234.020004,233.771973,20834900
13-09-2021,381.679993,381.75,374.350006,376.51001,376.110962,13026300
11-02-2021,271.890015,273.579987,268.48999,270.390015,270.103424,12828600
07-02-2020,210.300003,212.820007,209.929993,212.330002,212.10495,12242500
16-04-2020,177.949997,178.050003,172.509995,176.25,176.063202,23593200
06-12-2021,308.130005,320.100006,306.339996,317.869995,317.533081,21758300
06-03-2020,178.330002,183.779999,176.259995,181.089996,180.898056,24559600
06-06-2022,193.990005,196.919998,188.399994,194.25,194.044113,30574200
15-03-2024,489.01001,491.829987,481.299988,484.100006,484.100006,29141700
25-02-2021,262.299988,266.940002,254.039993,254.690002,254.420059,19053100
13-03-2024,495.390015,500.980011,491.029999,495.570007,495.570007,12090700
19-05-2023,247.470001,248.690002,243.410004,245.639999,245.379654,21599800
02-05-2022,201.169998,211.880005,200.990005,211.130005,210.906235,49915300
02-02-2024,459.600006,485.959991,453.01001,474.98999,474.486542,84615500
28-08-2023,288.0,291.450012,285.799988,290.26001,289.952362,14239300
22-12-2022,117.199997,118.620003,114.379997,117.120003,116.995865,23618100
05-01-2022,333.019989,335.76001,323.839996,324.170013,323.826416,20564500
13-02-2023,178.220001,181.0,175.820007,179.429993,179.239822,31463200
19-12-2023,345.579987,353.600006,345.119995,350.359985,349.988647,17729400
21-03-2023,203.199997,203.550003,197.949997,202.160004,201.94574,31827000
08-11-2023,318.140015,321.329987,314.880005,319.779999,319.441071,13609700
30-03-2020,159.179993,166.75,158.059998,165.949997,165.774109,22515200
18-07-2023,310.880005,314.200012,307.619995,312.049988,311.719238,20764600
14-05-2020,202.559998,206.929993,200.690002,206.809998,206.590805,17178900
04-10-2022,140.490005,142.389999,139.339996,140.279999,140.131317,34670700
30-11-2021,335.0,335.809998,323.429993,324.459991,324.116089,25390000
05-01-2023,126.129997,128.520004,124.540001,126.940002,126.805458,25447100
02-03-2021,265.779999,266.709991,258.649994,259.0,258.725494,15191700
04-10-2023,298.730011,306.899994,298.5,305.579987,305.256104,16880500
28-04-2021,307.359985,310.920013,305.369995,307.100006,306.774506,33907200
22-09-2020,253.309998,255.320007,248.220001,254.75,254.479996,30293100
04-02-2022,234.970001,242.610001,230.110001,237.089996,236.838715,89342200
04-01-2023,127.379997,129.050003,125.849998,127.370003,127.235008,32397100
10-06-2020,240.960007,241.210007,235.279999,236.729996,236.479095,20720700
19-07-2021,337.570007,339.790009,334.540009,336.950012,336.592896,14372300
25-04-2022,182.729996,187.179993,181.660004,186.990005,186.791809,29281100
10-11-2022,107.120003,112.75,104.610001,111.870003,111.751434,80671000
25-04-2024,421.399994,445.769989,414.5,441.380005,441.380005,82890700
04-05-2021,320.019989,322.190002,313.119995,318.359985,318.022552,24032600
18-05-2021,315.589996,316.5,309.809998,309.959991,309.63147,14522400
14-01-2021,253.399994,255.029999,244.610001,245.639999,245.379654,29739400
29-04-2021,330.119995,331.809998,321.609985,329.51001,329.160767,56526800
14-02-2022,219.309998,221.0,214.779999,217.699997,217.469254,38184000
13-07-2023,313.619995,316.23999,310.290009,313.410004,313.07782,30281000
12-05-2023,236.740005,236.960007,231.449997,233.809998,233.56218,16155300
20-07-2020,240.059998,246.050003,235.639999,245.419998,245.159882,20872200
08-02-2023,190.0,190.830002,182.919998,183.429993,183.23558,36139100
02-08-2022,158.309998,162.240005,158.009995,160.190002,160.020218,27374500
26-10-2023,295.0,295.0,279.399994,288.350006,288.044373,66684100
21-12-2021,326.410004,336.0,323.75,334.200012,333.845795,16116800
05-09-2023,297.019989,301.390015,295.51001,300.149994,299.831879,14956000
13-03-2023,177.960007,183.779999,174.820007,180.899994,180.708267,24728000
13-02-2020,209.520004,214.330002,209.179993,213.139999,212.914093,15396600
27-08-2020,300.160004,301.230011,292.019989,293.220001,292.90921,30301300
24-12-2020,268.880005,270.399994,266.200012,267.399994,267.116577,6702000
01-07-2021,346.820007,354.670013,346.5,354.390015,354.014404,17137000
21-03-2022,214.5,214.710007,207.630005,211.490005,211.265854,30142300
16-05-2022,197.050003,205.369995,195.929993,200.039993,199.827972,27112600
08-05-2023,231.419998,235.619995,230.270004,233.270004,233.022766,16400500
08-12-2022,116.389999,117.339996,114.589996,115.330002,115.207764,30619400
17-06-2022,161.679993,165.899994,159.899994,163.740005,163.566452,31374200
07-08-2023,313.230011,317.070007,310.459991,316.559998,316.224487,16236500
04-08-2022,168.300003,172.149994,166.800003,170.570007,170.389221,23938200
01-04-2022,224.550003,227.279999,222.699997,224.850006,224.611694,19544800
06-04-2020,160.149994,166.199997,158.509995,165.550003,165.374542,28453600
20-09-2022,145.779999,148.839996,145.220001,146.089996,145.93515,23217400
23-10-2023,309.5,317.359985,307.26001,314.01001,313.677185,17796800
07-07-2021,355.26001,356.48999,350.0,350.48999,350.1185,14218900
05-01-2021,268.290009,272.399994,268.209991,270.970001,270.6828,9871600
29-04-2024,439.559998,439.76001,428.559998,432.619995,432.619995,21502600
30-03-2021,289.829987,292.470001,286.700012,288.0,287.694763,17474500
16-02-2024,478.109985,478.959991,469.209991,473.320007,472.818329,23306500
16-11-2020,275.049988,279.410004,274.630005,278.959991,278.664337,12970400
07-12-2020,279.190002,288.48999,278.200012,285.579987,285.277313,13007700
05-03-2024,495.0,495.579987,487.890015,490.220001,490.220001,15325300
09-02-2023,186.130005,186.649994,177.270004,177.919998,177.73143,37118800
19-03-2021,281.220001,292.799988,281.200012,290.109985,289.80249,38930500
04-11-2022,90.349998,91.389999,88.089996,90.790001,90.693771,55638100
09-08-2023,312.880005,313.630005,302.850006,305.209991,304.886505,19955800
13-02-2024,456.869995,467.890015,455.089996,460.119995,459.632324,20916600
28-12-2020,268.73999,277.299988,265.660004,277.0,276.706421,23299700
21-06-2022,165.929993,167.759995,155.970001,157.050003,156.883545,50724900
20-03-2023,198.479996,199.360001,193.639999,197.809998,197.600342,25186300
15-04-2020,175.190002,178.190002,172.820007,176.970001,176.782425,17423000
18-05-2020,212.149994,214.639999,210.940002,213.190002,212.96405,20151900
20-02-2020,216.520004,218.770004,212.949997,214.580002,214.35257,13109200
07-10-2022,136.759995,138.289993,132.440002,133.449997,133.308548,33214800
12-01-2021,256.630005,259.720001,250.300003,251.089996,250.823868,26383500
22-10-2020,279.869995,282.450012,275.040009,278.119995,277.825226,16720000
04-10-2021,335.529999,335.940002,322.700012,326.230011,325.884247,42885000
30-08-2022,160.350006,161.660004,155.910004,157.160004,156.993439,19567900
13-10-2021,326.970001,327.0,322.660004,324.540009,324.196045,14761500
23-04-2020,184.080002,187.050003,183.149994,185.130005,184.933792,21426600
04-05-2020,200.199997,205.910004,198.759995,205.259995,205.042435,19250700
04-01-2022,339.950012,343.089996,331.869995,336.529999,336.173309,15998000
30-04-2020,206.919998,209.690002,201.570007,204.710007,204.493042,46230100
25-03-2024,505.790009,507.220001,500.23999,503.019989,503.019989,8380600
23-12-2021,330.100006,336.670013,328.359985,335.23999,334.884674,13987700
10-08-2022,175.990005,180.479996,173.949997,178.339996,178.15097,30262100
22-07-2022,173.070007,175.600006,168.410004,169.270004,169.090591,42583900
08-04-2022,222.380005,225.130005,220.029999,222.330002,222.09436,18375700
08-01-2024,354.700012,358.980011,352.049988,358.660004,358.279877,13890200
24-05-2021,318.209991,325.950012,318.029999,324.630005,324.285919,16445400
08-07-2021,345.730011,348.329987,342.559998,345.649994,345.28363,14406500
09-01-2020,217.539993,218.380005,216.279999,218.300003,218.068634,12642800
26-03-2021,278.299988,284.5,277.769989,283.019989,282.720032,17629200
11-02-2022,228.460007,230.419998,218.770004,219.550003,219.317307,46156900
02-06-2020,230.940002,233.0,226.559998,232.720001,232.473343,20919000
21-05-2020,234.720001,237.199997,231.199997,231.389999,231.144745,47782600
16-02-2022,212.410004,217.460007,212.360001,216.539993,216.310486,45817500
31-12-2021,343.019989,343.440002,336.269989,336.350006,335.9935,12870500
01-04-2021,298.399994,302.399994,296.600006,298.660004,298.343445,17616000
04-04-2022,225.979996,234.350006,225.860001,233.889999,233.642105,28054800
03-10-2022,137.139999,139.619995,136.100006,138.610001,138.463089,27723100
28-12-2023,359.700012,361.899994,357.809998,358.320007,357.940216,11798800
12-02-2021,270.519989,271.179993,268.339996,270.5,270.213287,9097600
10-11-2023,319.940002,329.100006,319.459991,328.769989,328.421539,19096200
22-01-2021,272.01001,278.470001,272.0,274.5,274.209045,21954000
02-03-2022,204.779999,209.149994,202.020004,208.110001,207.88942,29452100
10-12-2020,275.540009,278.730011,271.859985,277.119995,276.826263,20065100
23-08-2021,359.440002,365.690002,359.100006,363.350006,362.964905,10942000
30-07-2020,230.220001,234.889999,229.0,234.5,234.25145,20615300
11-01-2024,372.130005,372.779999,362.929993,369.670013,369.278198,17205400
31-10-2022,98.220001,99.32,92.599998,93.160004,93.061264,121361400
22-06-2020,238.559998,240.699997,236.910004,239.220001,238.966461,18917800
28-12-2021,346.630005,352.709991,345.200012,346.220001,345.853058,16637600
16-12-2021,338.980011,344.459991,333.73999,334.899994,334.545044,22635000
29-12-2020,276.950012,280.51001,276.279999,276.779999,276.486633,16383000
08-02-2022,220.850006,225.770004,216.149994,220.179993,219.946625,94729700
19-02-2021,269.859985,270.269989,260.149994,261.559998,261.282776,25622600
15-10-2021,328.679993,329.070007,322.51001,324.76001,324.415802,21596400
15-01-2020,220.610001,221.679993,220.139999,221.149994,220.915604,10036500
30-09-2021,340.450012,342.799988,338.149994,339.390015,339.030304,16547100
12-10-2020,270.200012,280.179993,267.869995,275.75,275.457733,31019300
20-10-2022,132.929993,136.770004,131.309998,131.529999,131.390594,26356300
22-06-2021,332.690002,339.920013,332.600006,339.029999,338.670654,15345300
29-04-2020,190.929993,196.910004,190.0,194.190002,193.984177,45954500
13-01-2022,334.980011,335.630005,325.76001,326.480011,326.133972,14797100
26-08-2022,168.479996,170.919998,161.669998,161.779999,161.608536,24023600
14-11-2022,110.989998,116.269997,110.800003,114.220001,114.098938,53395000
11-12-2020,274.529999,276.480011,270.25,273.549988,273.26004,14391400
27-01-2022,297.75,301.709991,294.26001,294.640015,294.327728,21629900
02-11-2020,264.600006,270.470001,257.339996,261.359985,261.082977,27165700
25-04-2023,210.820007,211.259995,207.130005,207.550003,207.330017,19198200
14-01-2022,321.790009,332.730011,321.209991,331.899994,331.548218,16868500
23-03-2022,213.330002,216.800003,212.160004,213.460007,213.233765,23717300
24-11-2020,268.48999,277.820007,267.869995,276.920013,276.626495,16930400
11-12-2023,329.399994,329.890015,320.0,325.279999,324.935242,25802500
25-05-2022,180.399994,185.449997,179.320007,183.830002,183.635162,28030200
08-11-2021,344.420013,344.790009,338.339996,338.619995,338.261108,18342500
31-08-2023,295.799988,301.100006,295.660004,295.890015,295.576416,17229900
15-09-2020,270.670013,274.519989,269.299988,272.420013,272.131287,18478500
11-03-2024,497.01001,497.320007,476.0,483.589996,483.589996,20428300
28-01-2022,295.619995,301.899994,293.029999,301.709991,301.390198,21871600
22-12-2023,355.579987,357.200012,351.220001,353.390015,353.015472,11764200
06-09-2023,301.709991,303.299988,295.660004,299.170013,298.852936,15418100
20-09-2021,359.299988,361.029999,349.799988,355.700012,355.322998,19822800
24-03-2022,215.0,220.669998,214.789993,219.570007,219.33728,31502300
10-01-2023,127.269997,133.440002,127.150002,132.990005,132.849045,28684400
13-01-2020,219.600006,221.970001,219.210007,221.910004,221.674805,14463400
01-09-2021,379.589996,384.329987,378.809998,382.049988,381.64505,11567200
13-08-2020,261.549988,265.160004,259.570007,261.299988,261.023041,17374000
25-05-2023,253.399994,255.619995,249.169998,252.690002,252.42218,22371400
03-06-2021,325.779999,327.380005,323.480011,326.040009,325.694427,12610800
10-02-2023,176.350006,178.889999,173.350006,174.149994,173.965408,33433600
18-11-2020,274.519989,277.390015,271.839996,271.970001,271.681732,12152900
23-04-2021,298.76001,302.589996,297.149994,301.130005,300.810852,17536800
19-04-2022,210.520004,218.429993,209.0,217.309998,217.079666,20089900
03-02-2022,244.649994,248.0,235.75,237.759995,237.507996,188119900
04-08-2023,314.959991,318.410004,310.200012,310.730011,310.400665,17600200
13-12-2022,122.129997,123.300003,118.639999,120.150002,120.022659,44701100
16-08-2022,179.440002,180.990005,177.039993,179.470001,179.279785,21156700
11-11-2022,109.230003,114.900002,108.809998,113.019997,112.900208,59961700
26-10-2021,328.26001,330.209991,309.600006,315.809998,315.475281,65654000
07-02-2022,237.699997,238.300003,224.009995,224.910004,224.671631,88613800
02-09-2022,167.449997,167.929993,159.220001,160.320007,160.150085,22634200
08-03-2024,514.190002,523.570007,499.350006,505.950012,505.950012,18575200
17-08-2022,176.759995,178.139999,174.169998,174.850006,174.664688,20118100
25-02-2022,204.940002,211.320007,203.179993,210.479996,210.256912,37627600
10-06-2022,183.039993,183.100006,175.020004,175.570007,175.383926,27450800
15-02-2024,475.279999,488.619995,472.220001,484.029999,483.516968,24212300
13-09-2022,161.539993,161.630005,152.669998,153.130005,152.967697,44444100
06-04-2023,209.25,216.940002,208.649994,216.100006,215.870956,26104400
06-03-2024,497.630005,502.970001,494.290009,496.089996,496.089996,11757900
25-08-2020,272.410004,283.089996,270.26001,280.820007,280.522369,42127200
25-11-2020,278.140015,280.179993,272.649994,275.589996,275.297913,12467000
02-10-2023,302.73999,307.179993,301.630005,306.820007,306.494812,16265600
15-05-2023,236.919998,240.259995,235.330002,238.860001,238.606842,20653200
03-11-2020,263.160004,270.049988,260.880005,265.299988,265.018799,17961900
